ExternalRiskEstimate,MSinceOldestTradeOpen,MSinceMostRecentTradeOpen,AverageMInFile,NumSatisfactoryTrades,NumTrades60Ever2DerogPubRec,NumTrades90Ever2DerogPubRec,PercentTradesNeverDelq,MSinceMostRecentDelq,MaxDelq2PublicRecLast12M,MaxDelqEver,NumTotalTrades,NumTradesOpeninLast12M,PercentInstallTrades,MSinceMostRecentInqexcl7days,NumInqLast6M,NumInqLast6Mexcl7days,NetFractionRevolvingBurden,NetFractionInstallBurden,NumRevolvingTradesWBalance,NumInstallTradesWBalance,NumBank2NatlTradesWHighUtilization,PercentTradesWBalance,target
69,300,5,66,31,0,0,100,-7,7,8,36,7,16,-7,1,1,44,51,9,3,2,60,1
-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,1
-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,1
64,144,10,54,19,0,0,85,4,4,6,21,1,55,0,2,2,44,44,5,3,0,89,1
79,199,7,121,18,0,0,100,-7,7,8,51,1,11,0,1,1,21,15,5,1,1,75,0
85,404,4,80,43,0,0,100,-7,7,8,44,3,28,20,0,0,3,54,7,3,0,63,0
61,187,8,95,18,1,1,82,2,4,3,22,2,18,0,1,1,21,-8,5,1,0,86,1
71,63,6,161,27,0,0,89,18,6,6,5,1,14,-7,1,1,63,-8,3,1,3,45,0
57,23,8,56,4,2,1,67,16,6,4,1,1,33,1,2,2,92,75,1,1,-8,67,1
68,220,9,69,27,0,0,100,-7,7,8,27,3,44,0,2,2,95,59,4,4,2,100,1
85,249,6,100,13,0,0,100,-7,7,8,15,1,47,0,2,2,29,75,1,3,0,80,1
74,41,6,20,9,0,0,100,-7,7,8,9,3,11,0,1,1,18,81,4,1,0,63,1
91,278,29,123,17,0,0,100,-7,7,8,19,0,32,-8,0,0,1,-8,4,1,0,63,0
75,156,33,93,14,0,0,93,11,4,6,14,0,29,12,0,0,16,-8,4,1,0,71,0
56,172,5,84,21,2,2,88,2,1,3,24,1,46,3,2,2,41,53,10,4,2,88,1
81,247,2,71,22,0,0,100,-7,7,8,25,1,35,-7,2,2,9,91,1,2,0,43,0
57,158,4,77,38,0,0,85,2,4,6,39,1,51,0,3,3,44,49,13,6,2,90,1
-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,0
66,130,2,44,12,0,0,92,4,4,6,13,1,23,0,1,1,32,52,5,2,1,70,0
80,57,2,39,6,0,0,100,-7,7,8,11,1,0,-7,0,0,36,-8,2,-8,0,40,0
71,95,1,43,33,0,0,100,-7,7,8,41,4,17,0,4,4,17,89,7,3,1,53,0
60,190,3,79,22,1,1,88,38,0,6,24,4,38,5,2,2,59,54,6,3,3,100,0
61,215,14,120,16,0,0,89,4,4,6,18,0,39,0,2,2,45,-8,5,1,2,67,1
53,320,27,122,14,2,0,61,8,4,5,18,0,11,2,1,1,64,-8,8,1,3,77,1
84,313,6,103,25,0,0,100,-7,7,8,25,2,24,11,0,0,10,92,4,3,0,70,0
93,317,163,273,4,0,0,100,-7,7,8,4,0,25,0,0,0,1,-8,2,-8,0,100,0
84,271,1,56,5,0,0,100,-7,7,8,18,3,57,2,3,3,0,100,0,1,0,50,1
81,333,9,108,26,0,0,100,-7,7,8,26,2,12,1,3,3,1,40,7,2,0,59,0
80,250,5,92,40,0,0,100,-7,7,8,42,3,17,0,2,2,19,-8,7,1,1,45,1
76,207,21,88,16,0,0,94,30,6,6,17,0,59,-7,0,0,17,5,1,2,0,100,0
87,306,49,122,14,0,0,100,-7,7,8,14,0,36,13,0,0,3,-8,2,-8,0,67,0
85,190,2,49,9,0,0,100,-7,7,8,10,2,30,3,1,1,5,56,2,2,0,57,0
54,172,4,58,21,0,0,95,4,4,6,21,3,19,0,0,0,76,47,9,2,4,65,1
62,90,2,49,17,0,0,100,-7,7,8,19,3,11,1,4,4,97,-8,9,1,4,100,1
74,198,3,100,26,1,1,100,-7,6,8,7,3,30,4,1,1,1,65,1,2,0,38,1
67,147,6,70,52,0,0,95,3,4,6,50,6,24,6,0,0,21,17,3,3,1,46,0
75,288,10,132,36,0,0,100,-7,5,8,36,2,19,0,0,0,32,-8,11,1,2,62,0
79,165,7,66,41,0,0,100,-7,7,8,30,3,51,0,4,3,8,80,8,4,1,86,1
77,137,20,68,17,0,0,100,-7,7,8,18,0,17,0,5,4,48,-8,2,1,1,60,1
93,366,19,193,7,0,0,100,-7,7,8,8,0,13,0,0,0,1,-8,2,-8,0,33,0
63,309,9,51,34,0,0,100,-7,7,8,25,1,32,0,7,6,54,59,8,3,2,52,1
72,156,8,61,21,0,0,95,-8,6,6,21,2,52,-7,1,1,67,-8,7,-8,2,100,1
65,167,1,37,11,1,1,93,17,6,3,14,7,21,0,3,3,23,91,8,2,0,85,1
79,149,1,62,12,0,0,100,-7,7,8,32,4,20,1,3,3,21,-8,1,1,0,25,0
66,375,16,183,21,1,0,83,4,3,5,23,0,52,0,3,3,24,-8,3,2,0,100,1
60,150,23,68,3,2,2,67,4,0,2,6,0,33,1,4,4,-8,-8,1,-8,-8,100,1
64,220,4,86,42,1,1,98,19,0,6,45,2,9,0,2,2,51,-8,8,1,5,39,1
59,66,1,42,22,1,0,71,2,3,5,3,2,21,0,6,6,16,69,3,4,0,44,1
57,246,3,78,16,2,2,94,9,4,6,24,2,31,-7,0,0,85,39,6,2,3,89,1
60,169,3,83,18,3,2,81,5,4,2,21,1,29,0,0,0,83,53,3,4,1,89,1
86,167,8,79,25,0,0,100,-7,7,8,27,2,37,14,0,0,5,61,3,1,0,67,0
82,225,9,86,41,0,0,98,32,6,6,45,1,38,-7,0,0,19,76,2,3,0,78,0
77,217,19,97,13,0,0,92,46,6,6,13,0,23,0,3,3,29,-8,1,-8,0,20,1
68,-8,3,80,32,0,0,97,21,6,6,0,4,16,1,2,2,32,-8,11,1,2,87,1
56,172,11,57,21,0,0,90,5,4,6,21,1,29,0,0,0,70,73,6,2,1,80,1
75,105,2,53,22,0,0,100,-7,7,8,25,5,56,0,1,1,31,21,5,3,1,80,0
67,133,6,64,13,1,0,75,12,6,5,16,1,25,0,0,0,46,94,3,3,1,75,1
74,127,7,80,31,0,0,98,56,6,6,46,3,57,-7,1,1,29,88,4,3,0,78,1
-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,0
55,137,7,67,13,1,1,79,1,0,2,14,1,21,0,9,8,26,89,2,2,0,71,1
73,152,2,60,21,0,0,100,-7,7,8,22,1,64,0,3,3,61,68,4,3,1,78,0
84,130,11,61,14,0,0,100,-7,7,8,14,2,43,0,1,1,0,61,2,2,0,67,1
73,85,6,38,10,0,0,100,-7,7,8,10,2,50,0,1,1,81,-8,1,1,0,50,1
69,127,1,57,16,0,0,94,9,4,6,18,2,28,0,3,2,28,100,3,3,0,60,0
76,157,4,81,19,1,1,100,-7,7,8,19,1,26,-7,1,1,33,-8,3,1,1,56,1
86,152,2,71,19,0,0,100,-7,7,8,20,1,50,0,4,4,2,-8,1,1,0,29,0
-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,1
67,167,16,87,12,1,1,75,34,6,6,12,0,33,9,0,0,50,151,3,2,1,71,1
76,185,4,69,32,0,0,97,25,6,6,34,3,13,-7,1,1,16,54,4,3,0,41,0
89,351,5,79,12,0,0,100,-7,7,8,12,2,58,0,0,0,4,85,2,3,0,83,0
65,233,2,99,35,0,0,81,5,4,6,36,3,31,-7,1,1,28,56,3,4,1,47,0
74,435,4,192,12,0,0,77,18,6,6,13,1,8,-8,0,0,56,-8,2,-8,0,75,0
59,198,6,89,29,3,2,79,21,6,2,34,1,38,-7,3,3,38,98,11,1,1,86,1
82,168,16,94,10,0,0,100,-7,7,8,11,0,45,0,0,0,-8,-8,1,1,-8,100,0
75,194,2,78,12,0,0,100,-7,7,8,13,2,62,-7,1,1,97,86,4,3,3,100,1
73,69,15,41,9,0,0,100,-7,7,8,9,0,56,-8,0,0,87,83,1,2,1,75,0
66,168,1,93,21,1,0,79,6,3,5,24,1,8,-7,2,2,26,-8,5,1,0,38,1
72,169,3,76,39,0,0,98,20,6,6,41,5,39,0,3,2,26,92,4,4,1,53,1
68,108,3,58,15,0,0,81,23,6,6,16,1,25,0,0,0,31,78,4,3,1,70,1
76,148,9,42,14,0,0,100,-7,7,8,14,2,14,0,0,0,38,95,4,2,1,67,1
82,300,32,117,22,0,0,100,-7,7,8,23,0,22,0,1,1,41,43,3,2,1,63,0
87,442,5,202,18,0,0,100,-7,7,8,18,1,28,-8,0,0,0,95,2,1,0,38,0
75,429,4,101,46,0,0,100,-7,7,8,46,3,30,0,1,1,38,34,16,2,2,78,1
62,175,2,46,18,0,0,95,0,4,6,20,2,75,0,2,2,57,81,3,5,1,89,1
66,240,13,87,19,2,1,95,4,3,5,22,0,43,3,2,2,30,33,4,3,1,89,0
63,262,26,95,3,2,2,75,27,6,4,6,0,100,0,0,0,-8,-8,-8,1,-8,100,1
74,173,4,96,37,0,0,100,-7,6,7,38,4,45,-7,3,3,41,97,3,2,0,36,0
66,145,1,68,33,0,0,100,-7,7,8,52,6,36,-7,0,0,91,75,9,7,6,100,1
-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,0
85,325,11,79,39,0,0,98,-7,5,7,41,1,29,0,2,2,19,80,3,5,0,57,1
60,162,32,81,7,2,2,78,2,4,4,10,0,56,-7,0,0,102,-8,2,-8,1,67,1
57,57,2,37,7,3,2,45,16,6,2,11,3,9,-7,0,0,46,-8,4,1,1,83,1
79,229,8,77,14,0,0,100,-7,7,8,24,4,7,-7,0,0,3,-8,3,-8,1,33,0
63,374,23,230,10,1,1,73,4,4,4,11,0,9,0,0,0,72,-8,5,-8,1,50,0
85,504,9,147,12,0,0,100,-7,7,8,12,1,8,17,1,1,5,-8,6,-8,0,75,0
72,178,1,60,29,0,0,100,-7,7,8,48,2,43,-7,3,3,60,85,6,2,2,89,0
79,175,2,66,42,0,0,100,-7,7,8,43,6,16,0,1,1,3,96,4,2,1,27,0
80,118,13,74,11,0,0,100,-7,7,8,11,0,73,-8,0,0,25,84,1,2,0,75,1
81,327,2,116,40,0,0,100,-7,7,8,5,4,15,1,2,2,7,88,5,3,1,42,0
68,258,3,117,36,1,1,90,10,0,6,41,4,18,-7,0,0,12,48,6,2,1,35,0
-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,0
65,321,3,74,27,2,1,68,21,6,4,31,5,45,0,4,4,11,91,1,4,0,56,0
82,172,0,71,23,0,0,100,-7,7,8,24,4,54,0,1,1,4,81,4,3,0,70,0
68,45,4,20,12,0,0,100,-7,7,8,14,3,50,0,0,0,40,90,5,3,1,100,1
54,358,9,104,49,0,0,90,3,4,6,49,1,78,-7,2,2,83,79,7,8,3,88,1
78,230,8,99,32,1,0,85,24,6,5,33,1,18,16,0,0,8,88,2,1,0,25,0
80,-8,4,61,13,0,0,93,20,6,6,0,4,50,4,4,2,3,49,1,3,0,67,0
71,310,1,123,21,0,0,96,71,6,6,23,3,26,0,3,3,73,70,5,2,1,58,0
67,72,5,32,17,0,0,100,-7,7,8,17,5,12,3,2,2,58,65,3,2,0,83,0
68,212,3,89,33,0,0,97,13,6,6,33,3,42,3,1,1,43,68,5,3,0,67,0
58,120,8,67,22,1,0,74,6,3,5,23,1,26,0,2,2,87,79,7,3,4,92,1
72,33,5,20,4,0,0,100,-7,7,8,4,1,75,5,1,1,0,92,0,2,-8,67,0
73,156,4,60,19,0,0,95,6,4,6,20,2,30,0,0,0,53,-8,4,1,1,56,1
80,331,27,160,13,0,0,92,20,6,6,13,0,23,0,0,0,0,-8,1,2,0,43,0
56,78,8,40,14,2,2,81,5,4,6,18,3,19,0,0,0,22,89,2,2,1,50,1
91,247,38,128,14,0,0,100,-7,7,8,6,0,0,-7,0,0,3,-8,2,-8,0,25,0
79,168,4,54,25,0,0,100,-7,7,8,29,3,34,0,0,0,40,47,5,2,2,88,0
75,177,2,84,28,0,0,100,-7,7,8,31,3,32,-7,0,0,44,97,6,3,3,77,1
64,98,3,50,31,0,0,97,14,6,6,32,3,56,0,2,2,46,21,4,6,1,83,0
70,151,2,79,38,0,0,95,24,6,6,39,1,21,0,1,1,29,84,14,3,2,81,1
59,94,4,33,31,0,0,94,11,4,6,31,3,29,-7,0,0,48,96,10,3,0,76,1
89,214,2,74,15,0,0,100,-7,7,8,18,3,17,1,4,4,0,99,1,1,0,20,0
66,107,7,49,10,0,0,90,50,6,6,10,2,50,0,0,0,97,44,3,3,3,100,1
88,311,5,92,23,0,0,100,-7,7,8,16,2,8,-7,1,1,1,-8,2,1,0,25,0
88,419,11,101,21,0,0,100,-7,7,8,21,1,33,0,0,0,0,-8,0,1,0,25,1
82,270,30,89,12,0,0,100,-7,7,8,12,0,42,0,0,0,44,6,3,2,0,71,0
67,182,7,50,13,0,0,100,-7,7,8,6,1,62,-7,2,2,24,51,3,3,-8,86,0
75,70,1,38,8,0,0,100,-7,7,8,9,1,78,0,4,3,17,-8,2,1,-8,100,1
66,458,2,113,8,2,1,73,4,3,4,11,2,36,2,1,1,1,-8,1,-8,0,100,1
70,155,5,86,13,1,0,63,14,6,5,16,1,31,4,1,1,44,-8,2,1,2,38,0
58,206,3,81,32,2,0,91,35,6,5,34,1,50,1,2,2,54,85,4,2,1,64,1
65,269,10,100,14,0,0,93,6,4,6,14,1,36,0,1,1,86,72,4,3,1,100,1
66,239,4,91,32,1,1,88,28,6,2,34,2,27,-7,1,1,91,-8,7,-8,3,58,1
65,299,6,77,11,1,1,92,1,0,2,12,4,17,0,8,8,18,107,6,1,1,78,1
66,-8,7,63,23,0,0,96,31,6,6,25,3,24,-7,0,0,73,47,8,3,4,85,1
68,179,4,52,27,1,0,93,35,6,5,29,2,57,5,1,1,58,80,2,3,1,63,0
77,272,9,99,22,0,0,100,-7,7,8,23,1,14,-8,0,0,30,8,10,1,1,73,0
63,66,7,22,20,0,0,100,-7,7,8,16,4,10,4,1,1,47,38,8,2,1,79,1
64,203,13,88,9,3,0,57,12,6,5,21,0,50,14,0,0,0,80,1,4,-8,83,1
86,184,15,77,39,0,0,100,-7,7,8,40,0,18,0,0,0,4,-8,11,1,0,57,1
82,340,1,87,45,0,0,100,-7,5,8,49,6,27,0,10,10,3,82,6,5,0,44,0
66,145,6,91,18,1,1,100,-7,6,8,19,1,21,0,2,2,67,8,7,2,3,69,1
75,234,2,88,40,0,0,100,-7,7,8,41,2,32,2,1,1,10,53,5,4,0,45,0
72,-8,2,70,16,0,0,100,-7,7,8,17,1,29,0,3,3,68,66,4,2,2,86,1
80,330,7,45,19,0,0,100,-7,7,8,28,2,32,10,1,1,1,-8,1,2,0,50,0
70,201,2,114,9,7,7,75,38,6,2,13,2,31,6,0,0,2,-8,1,1,0,50,1
70,166,17,77,27,0,0,81,3,4,6,17,0,30,-7,0,0,25,-8,3,2,0,36,1
68,222,6,103,16,1,0,84,20,5,5,19,2,32,0,0,0,59,-8,5,-8,3,63,1
71,-8,16,161,6,1,0,86,23,6,5,0,0,29,-7,0,0,88,-8,2,1,1,100,1
74,126,15,23,13,0,0,100,-7,7,8,16,0,0,-7,2,1,13,-8,5,-8,1,50,1
82,153,5,85,12,0,0,87,64,6,6,15,2,67,-8,0,0,1,73,1,5,0,86,0
57,168,73,107,8,2,2,89,8,0,6,9,0,44,-7,0,0,-8,-8,-8,-8,-8,-8,1
58,183,32,95,8,8,8,67,3,0,2,5,0,0,-8,0,0,0,-8,0,-8,0,25,1
69,194,2,79,15,0,0,71,25,6,6,17,2,29,-7,6,6,1,22,3,3,1,60,0
71,426,9,139,12,3,0,75,4,4,5,16,1,19,0,0,0,11,15,2,1,1,38,1
78,267,3,73,35,0,0,97,52,6,6,35,2,43,2,2,2,27,91,4,4,1,80,1
75,102,3,50,15,0,0,100,-7,7,8,16,3,27,0,3,3,41,98,4,2,1,86,1
88,135,67,85,4,0,0,100,-7,7,8,4,0,50,0,1,1,0,-8,0,-8,0,0,0
72,304,17,112,31,1,1,94,8,4,3,32,0,31,0,1,1,35,56,5,2,1,62,1
86,186,4,53,17,0,0,100,-7,7,8,17,4,29,0,3,3,4,-8,2,1,0,43,0
65,-8,2,13,5,0,0,100,-7,7,8,7,4,57,-7,2,2,54,88,2,2,0,80,1
72,186,4,83,22,1,1,80,12,6,3,26,1,16,4,1,1,68,27,4,2,2,50,0
77,168,14,72,21,0,0,100,-7,7,8,21,0,29,2,1,1,29,76,2,1,1,50,0
72,263,15,103,22,0,0,100,-7,7,8,24,0,25,0,0,0,72,-8,9,2,2,92,1
74,197,1,93,31,1,0,86,29,6,5,35,3,26,0,2,2,28,27,2,4,0,40,1
66,96,6,32,13,0,0,93,20,6,6,14,4,14,5,0,0,33,-8,4,1,1,71,0
74,73,18,46,9,0,0,100,-7,7,8,9,0,11,21,0,0,65,-8,3,-8,1,50,0
77,216,4,91,39,0,0,100,-7,7,8,41,3,29,0,3,3,46,83,8,5,0,68,0
56,381,2,102,17,2,2,71,1,4,6,21,2,29,-7,4,4,0,56,2,2,0,42,1
76,408,4,94,32,0,0,100,-7,7,8,32,2,16,8,0,0,35,48,5,4,2,47,0
74,150,13,91,13,1,1,93,35,6,2,14,0,29,-7,0,0,36,-8,1,1,1,40,0
72,170,2,55,54,0,0,98,-7,5,7,62,8,55,0,2,2,54,91,6,7,1,64,1
67,25,0,9,3,0,0,100,-7,7,8,5,3,60,0,2,2,44,81,1,2,0,75,1
77,127,2,62,11,0,0,100,-7,7,8,10,1,25,-7,3,3,28,43,3,2,1,83,1
89,348,11,103,11,0,0,100,-7,7,8,11,1,27,10,0,0,10,83,3,1,0,57,0
57,59,59,59,0,1,0,0,15,6,5,1,0,100,0,3,2,-8,-8,-8,1,-8,100,0
78,297,5,71,21,0,0,95,-8,6,6,22,2,14,0,2,2,42,-8,2,-8,0,40,0
61,82,3,35,21,1,1,90,3,4,6,21,2,24,-7,2,2,17,50,5,2,0,50,1
56,41,10,19,8,0,0,88,8,4,6,8,4,50,0,2,2,73,79,2,2,1,80,0
84,433,5,136,21,0,0,100,-7,7,8,24,1,33,-8,0,0,47,87,2,3,0,50,0
71,376,1,115,35,0,0,100,-7,7,8,36,2,22,0,0,0,32,4,9,3,2,59,0
77,131,3,76,23,0,0,100,-7,7,8,24,3,17,0,3,3,19,-8,6,-8,0,44,1
64,203,8,70,19,1,0,85,12,6,5,20,1,20,-7,1,1,87,72,7,3,2,100,1
60,21,9,13,3,1,1,100,-7,6,8,3,2,33,-7,0,0,94,-8,2,1,2,100,1
63,152,2,58,30,0,0,91,71,5,6,32,5,44,0,4,4,67,57,5,5,2,91,0
60,67,15,53,5,1,1,50,14,6,2,6,0,50,0,2,2,-8,-8,1,1,-8,100,1
89,191,25,108,3,0,0,100,-7,7,8,3,0,33,1,1,1,0,-8,0,1,0,50,0
68,207,6,69,20,1,1,90,8,4,2,21,2,33,0,0,0,75,85,5,3,2,80,1
65,14,0,4,3,0,0,100,-7,7,8,6,5,33,-7,9,9,1,98,1,2,0,50,0
54,224,3,87,24,2,2,78,0,1,3,27,3,41,-7,1,1,30,-8,10,1,0,85,0
77,154,3,55,31,0,0,100,-7,7,8,32,6,63,2,2,1,26,74,5,14,0,86,1
76,75,7,44,23,0,0,92,12,6,6,24,2,13,0,0,0,0,77,2,2,0,25,1
72,225,3,68,28,0,0,96,18,6,6,28,4,18,-7,0,0,25,100,5,2,1,50,0
58,168,6,119,30,0,0,81,4,4,6,31,1,42,-7,0,0,84,68,5,5,4,73,1
65,292,4,62,42,1,0,96,1,3,5,45,4,31,0,3,3,11,89,3,4,0,35,0
77,164,3,56,36,0,0,97,31,6,6,36,4,22,-7,2,2,3,81,3,3,0,40,0
72,155,7,71,46,1,1,100,-7,7,8,48,1,38,-7,5,5,7,82,5,5,0,53,0
72,261,15,110,10,1,1,100,-7,7,8,11,0,30,0,0,0,41,-8,3,2,0,71,0
86,377,7,155,26,0,0,100,-7,7,8,29,1,14,15,0,0,12,-8,8,1,0,75,0
84,270,12,104,33,0,0,100,-7,7,8,33,0,36,0,3,3,0,84,1,3,0,31,0
79,317,16,144,21,0,0,86,29,6,6,17,0,14,-7,2,2,19,-8,5,-8,1,38,1
89,283,13,116,30,0,0,100,-7,7,8,32,0,19,0,1,0,4,33,3,2,0,50,0
54,151,4,66,28,2,2,94,2,1,2,31,2,29,0,0,0,39,36,8,2,2,100,0
64,345,4,111,34,0,0,94,2,4,6,34,3,18,9,0,0,53,-8,10,1,1,69,0
60,141,13,83,7,3,1,55,17,6,2,11,0,36,-7,1,1,80,-8,2,1,2,80,1
62,207,6,61,17,1,1,95,18,6,3,19,1,11,0,2,2,82,-8,12,-8,6,81,1
-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,0
84,413,2,106,35,0,0,100,-7,7,8,44,2,19,1,4,4,2,-8,9,-8,0,53,0
61,251,12,74,15,0,0,93,70,6,6,15,0,13,0,1,1,89,-8,7,1,5,100,1
79,180,7,99,26,0,0,100,-7,7,8,10,2,23,2,1,1,28,34,4,3,1,58,0
61,198,14,96,25,0,0,89,1,4,6,27,0,30,11,0,0,67,75,7,2,2,75,1
83,165,7,92,33,0,0,100,-7,7,8,50,1,68,0,1,1,16,85,3,6,0,69,0
71,235,4,71,32,1,1,94,83,5,2,33,6,27,0,0,0,49,92,9,3,1,80,0
60,142,18,82,12,3,2,59,5,4,4,18,0,47,0,2,2,2,19,1,2,-8,75,1
56,175,9,77,17,0,0,88,1,4,6,17,1,24,0,2,2,101,90,7,2,5,90,1
88,360,3,115,26,0,0,100,-7,7,8,28,1,39,1,2,2,4,-8,4,1,0,45,0
68,248,6,72,35,1,1,97,8,0,2,39,1,28,11,0,0,9,63,3,3,1,33,0
56,145,3,45,23,1,1,92,3,2,4,24,6,17,0,0,0,13,-8,10,2,2,75,1
88,192,2,90,17,0,0,100,-7,7,8,18,1,33,1,2,2,9,66,2,2,0,44,0
80,162,5,58,41,0,0,98,-8,6,6,42,5,60,0,0,0,6,90,3,10,0,64,0
80,146,1,38,15,0,0,100,-7,7,8,30,1,13,3,2,2,16,-8,2,1,0,27,1
61,125,7,32,5,1,1,100,-7,7,8,6,3,60,0,1,1,232,83,1,3,1,100,1
89,221,3,74,15,0,0,100,-7,7,8,24,2,47,2,2,2,4,99,2,1,0,60,0
66,83,1,43,29,0,0,100,-7,7,8,30,6,23,0,7,7,29,61,7,5,3,50,1
86,276,7,77,18,0,0,100,-7,7,8,18,2,28,-8,0,0,7,88,4,2,0,60,0
70,45,3,27,3,0,0,100,-7,7,8,4,1,67,0,1,1,55,45,1,1,0,100,1
73,138,15,83,19,1,1,95,17,6,4,20,0,10,10,0,0,38,-8,2,1,0,43,0
84,213,10,74,33,0,0,97,39,6,6,35,1,26,9,0,0,11,-8,4,1,0,50,0
68,267,7,70,31,0,0,90,17,6,6,31,1,45,4,1,1,31,65,8,4,0,80,0
86,235,7,111,20,0,0,100,-7,7,8,20,1,25,0,0,0,12,70,7,2,0,90,0
66,286,8,122,40,0,0,89,38,6,6,44,1,57,0,0,0,100,32,2,3,1,100,0
75,94,1,24,10,0,0,100,-7,7,8,11,5,27,2,4,4,18,66,3,2,0,63,1
58,71,4,44,4,1,0,60,57,6,5,5,2,60,0,0,0,99,-8,1,1,1,100,1
71,162,6,58,12,1,1,100,-7,6,8,13,2,46,0,2,2,73,42,4,3,1,88,1
89,153,19,67,14,0,0,100,-7,7,8,20,0,36,-7,0,0,6,-8,2,1,0,60,0
70,222,20,81,46,0,0,100,-7,7,8,33,0,9,-7,2,2,72,54,10,3,7,52,1
73,156,4,67,29,0,0,97,30,6,6,29,1,38,-7,3,3,45,22,2,5,2,64,0
73,169,6,105,20,0,0,95,21,6,6,21,1,14,0,0,0,39,21,2,2,0,57,1
91,428,22,132,9,0,0,100,-7,7,8,12,0,25,0,0,0,1,-8,2,1,0,80,0
74,151,10,58,24,0,0,96,80,6,6,24,2,33,0,0,0,55,62,4,2,2,58,1
76,261,8,86,18,0,0,89,6,4,6,19,2,37,-7,0,0,24,-8,3,1,0,40,0
75,167,1,70,7,0,0,88,-8,6,6,8,1,25,0,0,0,18,100,2,2,2,57,0
69,226,2,29,1,0,0,100,-7,7,8,42,1,0,-7,2,2,85,-8,2,-8,1,100,1
78,167,0,72,46,0,0,98,78,6,6,49,3,41,0,4,4,13,60,7,8,1,75,0
88,367,4,148,15,0,0,100,-7,7,8,63,1,27,-8,0,0,0,-8,1,-8,-8,17,1
76,170,2,68,32,0,0,97,10,4,6,35,5,34,1,3,3,13,0,2,4,0,67,0
62,175,5,41,17,1,1,88,27,6,6,4,2,24,0,2,2,10,73,2,1,0,33,1
70,150,22,91,20,1,1,81,7,4,6,22,0,18,1,1,1,15,-8,2,1,0,38,1
86,149,3,69,14,0,0,100,-7,7,8,14,2,57,-8,0,0,15,91,1,2,0,43,0
57,160,1,70,6,3,2,45,13,6,3,11,1,73,0,2,2,64,52,1,4,1,71,1
51,169,5,70,19,0,0,62,2,4,6,21,1,33,0,0,0,87,48,5,2,4,64,1
78,21,4,13,11,0,0,100,-7,7,8,11,5,64,0,3,3,7,-8,3,-8,0,75,1
75,154,6,72,28,0,0,100,-7,7,8,29,2,66,20,0,0,1,64,2,4,0,75,0
70,-8,1,109,13,2,1,71,41,6,2,17,1,65,-8,0,0,51,17,2,3,2,83,1
66,46,6,26,10,0,0,100,-7,7,8,10,1,70,0,3,3,94,59,2,3,1,83,1
85,263,2,96,29,0,0,100,-7,7,8,30,1,33,1,3,3,6,60,2,5,0,54,0
73,325,40,144,12,0,0,100,-7,7,8,12,0,17,0,0,0,97,94,9,1,6,100,1
83,178,5,84,13,0,0,100,-7,7,8,13,2,46,-8,0,0,18,-8,2,1,0,75,0
81,99,1,54,35,0,0,100,-7,7,8,36,1,25,0,2,2,8,42,2,3,0,67,0
87,228,3,68,31,0,0,100,-7,7,8,31,3,29,0,3,3,0,98,1,2,0,33,0
64,242,18,124,16,2,0,47,2,4,5,19,0,74,0,4,4,27,-8,2,3,0,100,1
62,194,4,62,18,1,1,68,6,4,2,22,1,37,-7,5,4,55,68,4,3,1,78,1
86,119,9,66,13,0,0,100,-7,7,8,13,2,62,0,0,0,9,89,1,3,0,57,1
61,243,10,104,20,0,0,86,2,4,6,22,1,36,-7,0,0,90,89,4,3,2,100,1
64,223,3,77,21,0,0,100,-7,7,8,21,1,10,0,6,6,93,-8,6,1,3,100,0
64,155,6,61,12,1,1,93,42,5,2,14,1,50,0,5,4,92,97,5,2,2,100,0
65,186,3,40,15,1,1,100,-7,6,8,15,4,20,2,4,4,39,72,7,1,0,67,0
56,167,19,86,14,1,0,80,4,4,5,15,0,20,0,0,0,93,25,5,2,1,100,1
65,241,4,80,25,0,0,96,3,4,6,25,1,32,1,2,2,37,-8,3,3,1,60,1
73,203,8,69,18,0,0,100,-7,7,8,19,6,32,0,0,0,64,-8,10,1,5,92,0
66,255,1,80,14,1,1,88,9,4,6,16,3,69,-7,4,4,58,60,3,4,1,88,1
58,54,3,25,26,0,0,100,-7,7,8,26,5,35,1,8,8,73,97,8,6,5,74,1
60,178,5,53,23,0,0,75,10,4,6,24,6,29,4,2,2,35,75,3,3,1,55,1
